User,Title,Status,URL,Jurisdiction,Jurisdiction ID,Jurisdiction Level,Jurisdiction State,Agency,Agency ID,Followup Date,Estimated Completion Date,Requested Documents,Tracking Number,Embargo,Days since submitted,Days since updated,Projects,Tags,Price,Date Submitted,Date Due,Date Done,Slug
sixty91,Shapoor Reporter,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/shapoor-reporter-36247/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Shapoor Ardeshir Reporter KBE (1 January 1920 - 2005) was a British intelligence agent in Iran who had an important role in the 1953 Iranian coup d'état against the prime minister of the time, Mohammad Mosaddegh.

Shapoor Reporter was born in Tehran in 1920. His father was Indian Parsi, Ardeshir Reporter, was also a prominent British intelligence officer who came from Mumbai to Tehran in 1893 as the agent of Parsis. He developed friendships in the British Legation and then began to work for the British. It was he who introduced General Ironside to Reza Khan, and it was Ironside who encouraged Reza Khan to seize power. Educated in Westminster and Kings College, he graduated in 1939 in Political Science and Literature. In 1943 he was sent to India to set up the Radio Delhi programs being broadcast in Persian. In 1945 he was assigned to serve in Bahrain, and after one year was sent to China.

In 1947 he was sent to Tehran to serve as secretary to the first Indian ambassador in Tehran. During the oil nationalization in Iran, he was accorded as assistant to the U.S. ambassador Loy W. Henderson for three years, during which he had a role in the 1953 military coup. As a reward, he was offered a position in the State Department and U.S. citizenship by the U.S. secretary of state for ""his brilliant services to the common cause"". Then he was appointed as liaison officer for Mohammad Reza Pahlavi, the Shah of Iran.
He became a Knight Commander of the Order of the British Empire in 1972, shortly after acting as an intermediary in a £100 million arms sale from the United Kingdom to Iran, for which he also received £1 million from the UK Ministry of Defence.[2] In a 1976 bribes trial in London, he was described as ""Mr. Fixit"" and he was said to have received £1 million commission on one arms deal. Shapoor Reporter died of prostate cancer in Argentina in 2005.

https://www.theguardian.com/world/2007/jun/08/bae41
http://www.mohammadmossadegh.com/biography/shapoor-reporter/
http://www.newstatesman.com/2014/07/dealing-death-secrets-britain-s-arms-trade
http://www.mohammadmossadegh.com/biography/shapoor-reporter/",1372660-000,False,1514,1405,,,0.00,2017-04-24 04:00:00+00:00,,,shapoor-reporter-36247
TomNash,Somerville Mayor James F. Brennan documents,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/somerville-mayor-james-f-brennan-documents-2297/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,,,False,3115,3106,,,0.00,2012-12-05 05:00:00+00:00,,2012-12-14 00:00:00+00:00,somerville-mayor-james-f-brennan-documents-2297
hexadecim8,Targeted Killing Investigations - 1972-1980,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/targeted-killing-investigations-1972-1980-66693/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"I'm seeking any information related to FBI investigations into suspected targeted killings sponsored or executed by a foreign government on American soil between the years of 1972 and 1980. 
Please EXCLUDE any material related to JFK assassination rumors of foreign government involvement, I am not interested in any of this data at this time.

Please also notify me ahead of fulfillment of this request of any charges that may be required to meet this FOIA request.",,False,900,888,,,0.00,2018-12-28 23:55:11.973617+00:00,,,targeted-killing-investigations-1972-1980-66693
george.levines,The Grugq (Federal Bureau of Investigation - FBI),Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/the-grugq-federal-bureau-of-investigation-fbi-15259/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Any communications, memoranda, contracts and invoices with — or concerning — the information security researcher ""The Grugq"".",1319477-000,False,2357,2331,,,0.00,2015-01-02 05:00:00+00:00,,,the-grugq-federal-bureau-of-investigation-fbi-15259
jasonsmathers,The Slender Man (FBI),Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/the-slender-man-fbi-12429/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"All records mentioning ""The Slender Man"" aka Slenderman.",1278692-000,False,2540,2528,,,0.00,2014-07-03 04:00:00+00:00,,,the-slender-man-fbi-12429
tmcculcor,Tomi Lahren,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/tomi-lahren-30789/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"To Whom It May Concern:

This is a request under the Freedom of Information Act. I hereby request the following records:

Any complaints made regarding comedian Tomi Lauren in general, but specifically her appearance on The Daily Show on December 1, 2016. 

The requested documents will be made available to the general public, and this request is not being made for commercial purposes.

In the event that there are fees, I would be grateful if you would inform me of the total charges in advance of fulfilling my request. I would prefer the request filled electronically, by e-mail attachment if available or CD-ROM if not.

Thank you in advance for your anticipated cooperation in this matter. I look forward to receiving your response to this request within 20 business days, as the statute requires.

Sincerely,

Tara McCullough",1363256-000,False,1649,1631,,,0.00,2016-12-10 05:00:00+00:00,,,tomi-lahren-30789
aete2the,TweetDevNull,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/tweetdevnull-21888/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Legal authorities, processes, procedures, operational controls, and other relevant materials for National Security related investigations to suppress, obscure, or remove social media content posted to Twitter.com as text, image, video, or links to any of same in a Tweet when presumed to contain sensitive materials. This is explicitly to include responsive materials related to such activities against foreign individuals vs. US citizens as determined by Internet Protocol (IP) address of request (domestic vs. foreign IPv4 or IPv6) or by metadata associated with the Twitter account. ",NFP-50737,False,2065,2058,,,0.00,2015-10-21 04:00:00+00:00,,,tweetdevnull-21888
joecover,UBLXXX,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/ublxxx-42948/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2018-01-16,,The title page and copyright information of all pornography and copyrighted  works seized in the raid on Osama Bin Laden's Abbottabad compound.,,False,1361,1267,,,0.00,2017-09-24 04:00:00+00:00,2017-10-23,,ublxxx-42948
TransparentByDefault,Unabomber / CBS Dan Rather Leak Investigation [FBI],Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/unabomber-cbs-dan-rather-leak-investigation-fbi-2042/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,,,False,3164,3158,,,0.00,2012-10-17 04:00:00+00:00,,,unabomber-cbs-dan-rather-leak-investigation-fbi-2042
bdhudson,Unmasking requests (Federal Bureau of Investigation),Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/unmasking-requests-federal-bureau-of-investigation-37211/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,All requests received for the unmasking of surveillance targets for the date range 1/1/2016-4/30/2017.,NFP-72621,False,1505,1493,,,0.00,2017-05-03 04:00:00+00:00,,,unmasking-requests-federal-bureau-of-investigation-37211
JamesMSmith,Unredacted FBI file on Charles J Goldblum,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/unredacted-fbi-file-on-charles-j-goldblum-38797/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,Unredacted FBI file on Charles J Goldblum of Pittsburgh Pennsylvania,1381017-000,False,1447,1412,,,0.00,2017-06-30 04:00:00+00:00,,,unredacted-fbi-file-on-charles-j-goldblum-38797
ANTHONYWAYNEPHIFER,Untitled (Federal Bureau of Investigation),Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/untitled-federal-bureau-of-investigation-113024/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"I WANT TO FOIA ALL OF MY RECORDS FROM FBI,DHS,LOCAL POLICE",,False,16,16,,,0.00,2021-05-31 18:10:33.559618+00:00,2021-06-28,,untitled-federal-bureau-of-investigation-113024
aete2the,VeryWideInstructs,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/verywideinstructs-18867/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2016-01-10,,"Any and all SKUs, Contracts, Invoices, Receipts, Billing Numbers, Agreements, PO Numbers, Billable Hours, Consulting Relationships, for any services or goods associated with ""GPU Password Recovery"", ""Graphics Card Acceleration"", ""GPU Key Recovery"", ""GPU based HPC"", to include technologies ""oclHashcat"", ""Elcomsoft GPU Acceleration"", ""CUDA"", ""OpenCL"". Please include processing notes in response to this request, even if denied in part. Thank you!",1331189-000,False,2190,2014,,,0.00,2015-06-18 04:00:00+00:00,2015-07-22,,verywideinstructs-18867
nathanaellking,Victor Gold,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/victor-gold-41647/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,2017-09-07,,"All materials related to writer and political consultant Victor Gold (September 25, 1928 – June 5, 2017). Gold worked as press secretary to Vice President Agnew. His death was widely publicized. 
https://www.nytimes.com/2017/06/09/us/politics/vic-gold-dead-goldwater-agnew-spokesman.html

Please conduct a search of the Central Records System, including but not limited to the Electronic Surveillance (ELSUR) Indices, the Microphone Surveillance (MISUR) Indices, the Physical Surveillance (FISUR) Indices, and the Technical Surveillance (TESUR) Indices, for both main-file records and cross-reference records.",1381993-000,False,1407,624,,,0.00,2017-08-09 04:00:00+00:00,2017-09-07,,victor-gold-41647
sixty91,Warren E. Burger,Withdrawn,https://www.muckrock.com/foi/united-states-of-america-10/warren-e-burger-36382/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Warren Earl Burger (September 17, 1907 – June 25, 1995) was the 15th Chief Justice of the United States from 1969 to 1986. Although Burger was a conservative, and the U.S. Supreme Court delivered numerous conservative decisions under him, it also delivered some liberal decisions on abortion, capital punishment, religious establishment, and school desegregation during his tenure.",1372441-000,False,1514,1484,,,0.00,2017-04-24 04:00:00+00:00,,,warren-e-burger-36382
